#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
SRPK1	HSPA4	9606.ENSP00000362931	9606.ENSP00000302961	0	0	0	0	0.091	0.116	0	0.691	0.730
SRPK1	PSMD1	9606.ENSP00000362931	9606.ENSP00000309474	0	0	0	0	0.068	0	0	0.182	0.206
SRPK1	MET	9606.ENSP00000362931	9606.ENSP00000317272	0	0	0	0	0.063	0.081	0	0.101	0.158
SRPK1	SF3B2	9606.ENSP00000362931	9606.ENSP00000318861	0	0	0	0	0.109	0	0	0.289	0.340
SRPK1	PLEC	9606.ENSP00000362931	9606.ENSP00000323856	0	0	0	0	0	0.162	0	0	0.161
SRPK1	EPHB3	9606.ENSP00000362931	9606.ENSP00000332118	0	0	0	0	0.062	0.081	0	0.208	0.258
SRPK1	CAMK2D	9606.ENSP00000362931	9606.ENSP00000339740	0	0	0	0	0.072	0.315	0	0.142	0.407
SRPK1	MAPT	9606.ENSP00000362931	9606.ENSP00000340820	0	0	0	0	0	0.345	0	0.171	0.434
SRPK1	BAZ1B	9606.ENSP00000362931	9606.ENSP00000342434	0	0	0	0	0.105	0.104	0	0.354	0.437
SRPK1	CTNNB1	9606.ENSP00000362931	9606.ENSP00000344456	0	0	0	0	0	0.131	0	0.292	0.358
SRPK1	MTOR	9606.ENSP00000362931	9606.ENSP00000354558	0	0	0	0	0.062	0.081	0	0.110	0.166
SRPK1	FMO4	9606.ENSP00000362931	9606.ENSP00000356723	0	0	0	0	0	0	0	0.155	0.154
SRPK1	HDGF	9606.ENSP00000362931	9606.ENSP00000357189	0	0	0	0	0.066	0.270	0	0.091	0.326
SRPK1	ADAR	9606.ENSP00000362931	9606.ENSP00000357459	0	0	0	0	0.062	0	0	0.248	0.264
SRPK1	MCL1	9606.ENSP00000362931	9606.ENSP00000358022	0	0	0	0	0	0	0	0.210	0.210
SRPK1	CHD1L	9606.ENSP00000362931	9606.ENSP00000358262	0	0	0	0	0.088	0.121	0	0.055	0.176
SRPK1	ZRANB2	9606.ENSP00000362931	9606.ENSP00000359958	0	0	0	0	0.075	0.438	0	0	0.459
SRPK1	PRKAA2	9606.ENSP00000362931	9606.ENSP00000360290	0	0	0	0	0.065	0.167	0	0.138	0.269
SRPK1	TESK2	9606.ENSP00000362931	9606.ENSP00000361158	0	0	0	0	0.064	0.081	0	0.144	0.200
SRPK1	POLE4	9606.ENSP00000362931	9606.ENSP00000420176	0	0	0	0	0.162	0	0	0	0.162
SRPK1	FRK	9606.ENSP00000362931	9606.ENSP00000476145	0	0	0	0	0	0.081	0	0.127	0.164
SRPK1	NUMB	9606.ENSP00000362931	9606.ENSP00000451300	0	0	0	0	0.097	0	0	0.113	0.165
SRPK1	NEDD4L	9606.ENSP00000362931	9606.ENSP00000383199	0	0	0	0	0.062	0.151	0	0	0.169
SRPK1	ESPN	9606.ENSP00000362931	9606.ENSP00000367059	0	0	0	0	0.062	0.159	0	0	0.177
SRPK1	ANKRD28	9606.ENSP00000362931	9606.ENSP00000382379	0	0	0	0	0.065	0.159	0	0	0.180
SRPK1	GIGYF2	9606.ENSP00000362931	9606.ENSP00000387170	0	0	0	0	0.187	0	0	0	0.187
SRPK1	CDKN2A	9606.ENSP00000362931	9606.ENSP00000418915	0	0	0	0	0.062	0.159	0	0.063	0.196
SRPK1	BCKDK	9606.ENSP00000362931	9606.ENSP00000378405	0	0	0	0	0.051	0	0	0.190	0.198
SRPK1	RPS6	9606.ENSP00000362931	9606.ENSP00000369757	0	0	0	0	0.181	0	0	0.062	0.199
SRPK1	CTNND1	9606.ENSP00000362931	9606.ENSP00000382004	0	0	0	0	0.063	0.105	0	0.127	0.203
SRPK1	XPO1	9606.ENSP00000362931	9606.ENSP00000384863	0	0	0	0	0.131	0	0	0.142	0.223
SRPK1	SUGP2	9606.ENSP00000362931	9606.ENSP00000472286	0	0	0	0	0.052	0	0	0.228	0.237
SRPK1	DEK	9606.ENSP00000362931	9606.ENSP00000380414	0	0	0	0	0.212	0	0	0.072	0.238
SRPK1	RACGAP1	9606.ENSP00000362931	9606.ENSP00000404190	0	0	0	0	0.144	0	0	0.148	0.240
SRPK1	ESRP1	9606.ENSP00000362931	9606.ENSP00000405738	0	0	0	0	0	0	0	0.261	0.261
SRPK1	MYC	9606.ENSP00000362931	9606.ENSP00000479618	0	0	0	0	0.069	0.066	0	0.224	0.266
SRPK1	MBP	9606.ENSP00000362931	9606.ENSP00000380958	0	0	0	0	0	0.213	0	0.108	0.267
SRPK1	EIF4B	9606.ENSP00000362931	9606.ENSP00000388806	0	0	0	0	0.123	0.208	0	0.067	0.295
SRPK1	HNRNPK	9606.ENSP00000362931	9606.ENSP00000365439	0	0	0	0	0.111	0	0	0.255	0.309
SRPK1	VEGFA	9606.ENSP00000362931	9606.ENSP00000478570	0	0	0	0	0	0	0	0.391	0.390
SRPK1	ALYREF	9606.ENSP00000362931	9606.ENSP00000421592	0	0	0	0	0.072	0.118	0	0.341	0.413
SRPK1	KPNA2	9606.ENSP00000362931	9606.ENSP00000438483	0	0	0	0	0.161	0.289	0	0.130	0.436
SRPK1	BCLAF1	9606.ENSP00000362931	9606.ENSP00000435210	0	0	0	0	0.141	0.289	0	0.273	0.517
SRPK1	HNRNPC	9606.ENSP00000362931	9606.ENSP00000451291	0	0	0	0	0.110	0.583	0	0.432	0.771
SRPK1	SAFB	9606.ENSP00000362931	9606.ENSP00000467423	0	0	0	0	0.111	0.681	0	0.565	0.866
SRSF1	CFTR	9606.ENSP00000258962	9606.ENSP00000003084	0	0	0	0	0.062	0.058	0	0.252	0.281
SRSF1	CDC34	9606.ENSP00000258962	9606.ENSP00000215574	0	0	0	0	0.136	0	0	0.105	0.194
SRSF1	MAPK1	9606.ENSP00000258962	9606.ENSP00000215832	0	0	0	0	0	0.155	0	0.129	0.232
SRSF1	XBP1	9606.ENSP00000258962	9606.ENSP00000216037	0	0	0	0	0	0.117	0	0.090	0.162
SRSF1	UTP18	9606.ENSP00000258962	9606.ENSP00000225298	0	0	0	0	0.322	0	0	0.047	0.326
SRSF1	CCND1	9606.ENSP00000258962	9606.ENSP00000227507	0	0	0	0	0	0	0	0.295	0.295
SRSF1	GAPDH	9606.ENSP00000258962	9606.ENSP00000229239	0	0	0	0	0.129	0.067	0	0.471	0.533
SRSF1	ATXN1	9606.ENSP00000258962	9606.ENSP00000244769	0	0	0	0	0	0.182	0	0.111	0.242
SRSF1	RRM2B	9606.ENSP00000258962	9606.ENSP00000251810	0	0	0	0	0.110	0.159	0	0	0.219
SRSF1	TRIM28	9606.ENSP00000258962	9606.ENSP00000253024	0	0	0	0	0.124	0.058	0	0.181	0.265
SRSF1	NASP	9606.ENSP00000258962	9606.ENSP00000255120	0	0	0	0	0.163	0	0	0.102	0.216
SRSF1	CCNB1	9606.ENSP00000258962	9606.ENSP00000256442	0	0	0	0	0.157	0	0	0.182	0.281
SRSF1	MDM2	9606.ENSP00000258962	9606.ENSP00000258149	0	0	0	0	0	0	0	0.507	0.507
SRSF1	EPB41	9606.ENSP00000258962	9606.ENSP00000345259	0	0	0	0	0	0.061	0	0.132	0.150
SRSF1	CFL1	9606.ENSP00000258962	9606.ENSP00000432660	0	0	0	0	0.079	0	0	0.114	0.150
SRSF1	UGT2B4	9606.ENSP00000258962	9606.ENSP00000305221	0	0	0	0	0	0.153	0	0	0.152
SRSF1	UGT1A8	9606.ENSP00000258962	9606.ENSP00000304845	0	0	0	0	0	0.153	0	0	0.152
SRSF1	MET	9606.ENSP00000258962	9606.ENSP00000317272	0	0	0	0	0.062	0.056	0	0.123	0.155
SRSF1	RB1	9606.ENSP00000258962	9606.ENSP00000267163	0	0	0	0	0.062	0	0	0.144	0.162
SRSF1	PDHA1	9606.ENSP00000258962	9606.ENSP00000369134	0	0	0	0	0.099	0	0	0.107	0.162
SRSF1	SUGP2	9606.ENSP00000258962	9606.ENSP00000472286	0	0	0	0	0.088	0	0	0.120	0.163
SRSF1	PDCD5	9606.ENSP00000258962	9606.ENSP00000466214	0	0	0	0	0.170	0	0	0	0.170
SRSF1	NCOR1	9606.ENSP00000258962	9606.ENSP00000268712	0	0	0	0	0.103	0.063	0	0.108	0.185
SRSF1	BAZ1B	9606.ENSP00000258962	9606.ENSP00000342434	0	0	0	0	0.124	0.059	0	0.092	0.187
SRSF1	ARID1A	9606.ENSP00000258962	9606.ENSP00000320485	0	0	0	0	0.120	0	0	0.114	0.187
SRSF1	TERT	9606.ENSP00000258962	9606.ENSP00000309572	0	0	0	0	0	0.062	0	0.173	0.191
SRSF1	GLO1	9606.ENSP00000258962	9606.ENSP00000362463	0	0	0	0	0.076	0.159	0	0.045	0.193
SRSF1	PSMD1	9606.ENSP00000258962	9606.ENSP00000309474	0	0	0	0	0.145	0	0	0.101	0.198
SRSF1	CDKN1A	9606.ENSP00000258962	9606.ENSP00000384849	0	0	0	0	0	0	0	0.213	0.213
SRSF1	MCM2	9606.ENSP00000258962	9606.ENSP00000265056	0	0	0	0	0.128	0	0	0.136	0.214
SRSF1	NUMB	9606.ENSP00000258962	9606.ENSP00000451300	0	0	0	0	0.061	0	0	0.210	0.226
SRSF1	EXO1	9606.ENSP00000258962	9606.ENSP00000355506	0	0	0	0	0.084	0.057	0	0.195	0.244
SRSF1	RACGAP1	9606.ENSP00000258962	9606.ENSP00000404190	0	0	0	0	0.095	0	0	0.206	0.251
SRSF1	MAPT	9606.ENSP00000258962	9606.ENSP00000340820	0	0	0	0	0	0.056	0	0.256	0.267
SRSF1	CDKN2A	9606.ENSP00000258962	9606.ENSP00000418915	0	0	0	0	0	0.073	0	0.242	0.267
SRSF1	LGR5	9606.ENSP00000258962	9606.ENSP00000266674	0	0	0	0	0	0.149	0	0.183	0.275
SRSF1	AR	9606.ENSP00000258962	9606.ENSP00000363822	0	0	0	0	0	0.058	0	0.268	0.281
SRSF1	EGFR	9606.ENSP00000258962	9606.ENSP00000275493	0	0	0	0	0	0	0	0.282	0.282
SRSF1	MCL1	9606.ENSP00000258962	9606.ENSP00000358022	0	0	0	0	0	0	0	0.294	0.294
SRSF1	CSE1L	9606.ENSP00000258962	9606.ENSP00000262982	0	0	0	0	0.222	0.056	0	0.139	0.312
SRSF1	KPNA2	9606.ENSP00000258962	9606.ENSP00000438483	0	0	0	0	0.159	0.140	0	0.126	0.313
SRSF1	ALB	9606.ENSP00000258962	9606.ENSP00000295897	0	0	0	0	0	0	0	0.322	0.321
SRSF1	VEGFA	9606.ENSP00000258962	9606.ENSP00000478570	0	0	0	0	0	0	0	0.324	0.323
SRSF1	CTNNB1	9606.ENSP00000258962	9606.ENSP00000344456	0	0	0	0	0.069	0.056	0	0.294	0.325
SRSF1	LEO1	9606.ENSP00000258962	9606.ENSP00000299601	0	0	0	0	0.051	0.248	0	0.140	0.332
SRSF1	DEK	9606.ENSP00000258962	9606.ENSP00000380414	0	0	0	0	0.210	0	0	0.189	0.332
SRSF1	YWHAZ	9606.ENSP00000258962	9606.ENSP00000379287	0	0	0	0	0.266	0.068	0	0.125	0.349
SRSF1	EEF1A1	9606.ENSP00000258962	9606.ENSP00000339063	0	0	0	0	0.214	0.060	0	0.193	0.352
SRSF1	EIF4B	9606.ENSP00000258962	9606.ENSP00000388806	0	0	0	0	0.065	0.182	0	0.237	0.366
SRSF1	ADAR	9606.ENSP00000258962	9606.ENSP00000357459	0	0	0	0	0.169	0	0	0.284	0.380
SRSF1	PHGDH	9606.ENSP00000258962	9606.ENSP00000358417	0	0	0	0	0.060	0.206	0	0.246	0.388
SRSF1	CCT6A	9606.ENSP00000258962	9606.ENSP00000275603	0	0	0	0	0.332	0.124	0	0.041	0.390
SRSF1	HDGF	9606.ENSP00000258962	9606.ENSP00000357189	0	0	0	0	0.163	0.282	0	0.095	0.409
SRSF1	CD2BP2	9606.ENSP00000258962	9606.ENSP00000304903	0	0	0	0	0.058	0.270	0	0.217	0.414
SRSF1	ESRP1	9606.ENSP00000258962	9606.ENSP00000405738	0	0	0	0	0.059	0	0	0.420	0.431
SRSF1	RPS6	9606.ENSP00000258962	9606.ENSP00000369757	0	0	0	0	0.197	0	0	0.333	0.441
SRSF1	RSF1	9606.ENSP00000258962	9606.ENSP00000311513	0	0	0	0	0.062	0	0	0.445	0.457
SRSF1	HTATSF1	9606.ENSP00000258962	9606.ENSP00000442699	0	0	0	0	0.065	0.060	0	0.490	0.513
SRSF1	ZRANB2	9606.ENSP00000258962	9606.ENSP00000359958	0	0	0	0	0.221	0.315	0	0.224	0.550
SRSF1	MYC	9606.ENSP00000258962	9606.ENSP00000479618	0	0	0	0	0.065	0.066	0	0.532	0.555
SRSF1	HSPA4	9606.ENSP00000258962	9606.ENSP00000302961	0	0	0	0	0.294	0.125	0	0.362	0.572
SRSF1	PEBP1	9606.ENSP00000258962	9606.ENSP00000261313	0	0	0	0	0.137	0	0	0.547	0.593
SRSF1	XPO1	9606.ENSP00000258962	9606.ENSP00000384863	0	0	0	0	0.382	0.065	0	0.394	0.620
SRSF1	CAMK2D	9606.ENSP00000258962	9606.ENSP00000339740	0	0	0	0	0	0	0	0.646	0.646
SRSF1	BCLAF1	9606.ENSP00000258962	9606.ENSP00000435210	0	0	0	0	0.546	0	0	0.258	0.649
SRSF1	MTOR	9606.ENSP00000258962	9606.ENSP00000354558	0	0	0	0	0.070	0.061	0	0.674	0.690
SRSF1	GLE1	9606.ENSP00000258962	9606.ENSP00000308622	0	0	0	0	0.627	0	0	0.253	0.710
SRSF1	TP53	9606.ENSP00000258962	9606.ENSP00000269305	0	0	0	0	0.064	0.270	0	0.640	0.733
SRSF1	CBX3	9606.ENSP00000258962	9606.ENSP00000336687	0	0	0	0	0.344	0	0	0.710	0.802
SRSF1	CDK12	9606.ENSP00000258962	9606.ENSP00000398880	0	0	0	0	0.107	0.360	0	0.693	0.810
SRSF1	SAFB	9606.ENSP00000258962	9606.ENSP00000467423	0	0	0	0	0.628	0.172	0	0.541	0.846
SRSF1	SF3B2	9606.ENSP00000258962	9606.ENSP00000318861	0	0	0	0	0.107	0.788	0.600	0.370	0.946
SRSF1	HNRNPC	9606.ENSP00000258962	9606.ENSP00000451291	0	0	0	0	0.944	0.182	0	0.712	0.985
SRSF1	HNRNPK	9606.ENSP00000258962	9606.ENSP00000365439	0	0	0	0	0.950	0.451	0	0.579	0.987
SRSF1	ALYREF	9606.ENSP00000258962	9606.ENSP00000421592	0	0	0.226	0	0.944	0.424	0.800	0.502	0.997
SRSF1	SRPK1	9606.ENSP00000258962	9606.ENSP00000362931	0	0	0	0	0.138	0.902	0.800	0.939	0.998
STIM1	CFTR	9606.ENSP00000478059	9606.ENSP00000003084	0	0	0	0	0	0	0	0.337	0.337
STIM1	UNC13D	9606.ENSP00000478059	9606.ENSP00000207549	0	0	0	0	0	0	0	0.212	0.212
STIM1	MAPK1	9606.ENSP00000478059	9606.ENSP00000215832	0	0	0	0	0.062	0	0	0.133	0.152
STIM1	XBP1	9606.ENSP00000478059	9606.ENSP00000216037	0	0	0	0	0	0	0	0.167	0.167
STIM1	CCND1	9606.ENSP00000478059	9606.ENSP00000227507	0	0	0	0	0	0	0	0.180	0.179
STIM1	GAPDH	9606.ENSP00000478059	9606.ENSP00000229239	0	0	0	0	0	0	0	0.518	0.518
STIM1	CAMSAP2	9606.ENSP00000478059	9606.ENSP00000236925	0	0	0	0	0	0	0	0.162	0.162
STIM1	KCNH2	9606.ENSP00000478059	9606.ENSP00000262186	0	0	0	0	0	0	0	0.218	0.218
STIM1	ANK1	9606.ENSP00000478059	9606.ENSP00000265709	0	0	0	0	0.076	0	0	0.166	0.197
STIM1	PXN	9606.ENSP00000478059	9606.ENSP00000267257	0	0	0	0	0.062	0	0	0.183	0.201
STIM1	TP53	9606.ENSP00000478059	9606.ENSP00000269305	0	0	0	0	0	0	0	0.195	0.195
STIM1	EGFR	9606.ENSP00000478059	9606.ENSP00000275493	0	0	0	0	0	0	0	0.169	0.169
STIM1	CAMK4	9606.ENSP00000478059	9606.ENSP00000282356	0	0	0	0	0	0	0	0.165	0.165
STIM1	ALB	9606.ENSP00000478059	9606.ENSP00000295897	0	0	0	0	0	0	0	0.366	0.366
STIM1	CTLA4	9606.ENSP00000478059	9606.ENSP00000303939	0	0	0	0	0	0	0	0.298	0.298
STIM1	ADCY6	9606.ENSP00000478059	9606.ENSP00000311405	0	0	0	0	0	0	0	0.406	0.406
STIM1	TLN1	9606.ENSP00000478059	9606.ENSP00000316029	0	0	0	0	0	0	0	0.152	0.152
STIM1	TRPM7	9606.ENSP00000478059	9606.ENSP00000320239	0	0	0	0	0	0	0	0.674	0.674
STIM1	CAMK2D	9606.ENSP00000478059	9606.ENSP00000339740	0	0	0	0	0	0	0	0.258	0.258
STIM1	WNK1	9606.ENSP00000478059	9606.ENSP00000341292	0	0	0	0	0	0	0	0.273	0.273
STIM1	CTNNB1	9606.ENSP00000478059	9606.ENSP00000344456	0	0	0	0	0	0	0	0.228	0.227
STIM1	EPB41	9606.ENSP00000478059	9606.ENSP00000345259	0	0	0	0	0	0	0	0.199	0.199
STIM1	MYLK	9606.ENSP00000478059	9606.ENSP00000353452	0	0	0	0	0	0	0	0.351	0.351
STIM1	MTOR	9606.ENSP00000478059	9606.ENSP00000354558	0	0	0	0	0	0	0	0.242	0.241
STIM1	FLNA	9606.ENSP00000478059	9606.ENSP00000358866	0	0	0	0	0	0	0	0.507	0.507
STIM1	PRKAA2	9606.ENSP00000478059	9606.ENSP00000360290	0	0	0	0	0	0.180	0	0.084	0.216
STIM1	PTPN1	9606.ENSP00000478059	9606.ENSP00000360683	0	0	0	0	0	0.117	0	0.081	0.153
STIM1	FAT4	9606.ENSP00000478059	9606.ENSP00000377862	0	0	0	0	0	0.065	0	0.162	0.182
STIM1	BAD	9606.ENSP00000478059	9606.ENSP00000378040	0	0	0	0	0	0	0	0.211	0.211
STIM1	CAMK2B	9606.ENSP00000478059	9606.ENSP00000379098	0	0	0	0	0	0	0	0.306	0.306
STIM1	MBP	9606.ENSP00000478059	9606.ENSP00000380958	0	0	0	0	0	0	0	0.472	0.473
STIM1	NEDD4L	9606.ENSP00000478059	9606.ENSP00000383199	0	0	0	0	0	0	0	0.267	0.267
STIM1	TBXA2R	9606.ENSP00000478059	9606.ENSP00000393333	0	0	0	0	0	0	0	0.183	0.183
STIM1	IKBKB	9606.ENSP00000478059	9606.ENSP00000430684	0	0	0	0	0	0	0	0.197	0.197
STIM1	VAV1	9606.ENSP00000478059	9606.ENSP00000472929	0	0	0	0	0	0	0	0.323	0.323
STIM1	VEGFA	9606.ENSP00000478059	9606.ENSP00000478570	0	0	0	0	0	0	0	0.260	0.260
STIM1	MYC	9606.ENSP00000478059	9606.ENSP00000479618	0	0	0	0	0	0	0	0.276	0.276
STRADB	NBEA	9606.ENSP00000194530	9606.ENSP00000383295	0	0	0	0	0.065	0.129	0	0	0.150
STRADB	GYS2	9606.ENSP00000194530	9606.ENSP00000261195	0	0	0	0	0.051	0	0	0.142	0.151
STRADB	DMTN	9606.ENSP00000194530	9606.ENSP00000427866	0	0	0	0	0	0	0	0.156	0.155
STRADB	CDC34	9606.ENSP00000194530	9606.ENSP00000215574	0	0	0	0	0.084	0	0	0.119	0.159
STRADB	BPGM	9606.ENSP00000194530	9606.ENSP00000376840	0	0	0	0	0	0	0	0.164	0.163
STRADB	S100A8	9606.ENSP00000194530	9606.ENSP00000357722	0	0	0	0	0	0	0	0.182	0.182
STRADB	UNC13D	9606.ENSP00000194530	9606.ENSP00000207549	0	0	0	0	0	0	0	0.204	0.204
STRADB	IGJ	9606.ENSP00000194530	9606.ENSP00000254801	0	0	0	0	0	0	0	0.252	0.252
STRADB	WNK1	9606.ENSP00000194530	9606.ENSP00000341292	0	0	0	0.570	0.052	0.362	0	0.141	0.397
STRADB	WNK2	9606.ENSP00000194530	9606.ENSP00000297954	0	0	0	0.562	0.052	0.362	0	0.141	0.398
STRADB	KNTC1	9606.ENSP00000194530	9606.ENSP00000328236	0	0	0	0	0	0	0	0.607	0.607
STRADB	NUDCD1	9606.ENSP00000194530	9606.ENSP00000239690	0	0	0	0	0	0	0	0.707	0.707
STRADB	PRKAB2	9606.ENSP00000194530	9606.ENSP00000254101	0	0	0	0	0.055	0	0.900	0.090	0.906
STRADB	PRKAA2	9606.ENSP00000194530	9606.ENSP00000360290	0	0	0	0.576	0.063	0.154	0.900	0.151	0.918
SUGP2	TRIM28	9606.ENSP00000472286	9606.ENSP00000253024	0	0	0	0	0.044	0.270	0	0	0.272
SUGP2	SRSF1	9606.ENSP00000472286	9606.ENSP00000258962	0	0	0	0	0.088	0	0	0.120	0.163
SUGP2	CTNND2	9606.ENSP00000472286	9606.ENSP00000307134	0	0	0	0	0.062	0	0	0.215	0.232
SUGP2	ADAR	9606.ENSP00000472286	9606.ENSP00000357459	0	0	0	0	0.048	0	0	0.189	0.195
SUGP2	SRPK1	9606.ENSP00000472286	9606.ENSP00000362931	0	0	0	0	0.052	0	0	0.228	0.237
SUGP2	HNRNPK	9606.ENSP00000472286	9606.ENSP00000365439	0	0	0	0	0.077	0	0	0.124	0.157
SUGP2	HMGA2	9606.ENSP00000472286	9606.ENSP00000437621	0	0	0	0	0	0.160	0	0	0.159
SUGP2	HNRNPC	9606.ENSP00000472286	9606.ENSP00000451291	0	0	0	0	0.068	0	0	0.128	0.152
TBX3	MAPK1	9606.ENSP00000257566	9606.ENSP00000215832	0	0	0	0	0	0.094	0.800	0.095	0.821
TBX3	CCND1	9606.ENSP00000257566	9606.ENSP00000227507	0	0	0	0	0.125	0	0	0.311	0.371
TBX3	GAPDH	9606.ENSP00000257566	9606.ENSP00000229239	0	0	0	0	0	0.062	0	0.325	0.339
TBX3	GRHL2	9606.ENSP00000257566	9606.ENSP00000251808	0	0	0	0	0	0.121	0	0.122	0.195
TBX3	TRIM28	9606.ENSP00000257566	9606.ENSP00000253024	0	0	0	0	0	0.057	0	0.186	0.199
TBX3	MTOR	9606.ENSP00000257566	9606.ENSP00000354558	0	0	0	0	0.065	0.101	0	0.074	0.153
TBX3	HNRNPC	9606.ENSP00000257566	9606.ENSP00000451291	0	0	0	0	0	0.059	0	0.140	0.156
TBX3	ALDH1A1	9606.ENSP00000257566	9606.ENSP00000297785	0	0	0	0	0	0	0	0.163	0.163
TBX3	FGF19	9606.ENSP00000257566	9606.ENSP00000294312	0	0	0	0	0	0	0	0.167	0.167
TBX3	MET	9606.ENSP00000257566	9606.ENSP00000317272	0	0	0	0	0.088	0.056	0	0.112	0.168
TBX3	BMP5	9606.ENSP00000257566	9606.ENSP00000359866	0	0	0	0	0.062	0.059	0	0.137	0.171
TBX3	HMGA2	9606.ENSP00000257566	9606.ENSP00000437621	0	0	0	0	0	0	0	0.171	0.171
TBX3	GRB14	9606.ENSP00000257566	9606.ENSP00000263915	0	0	0	0	0	0	0	0.173	0.173
TBX3	ITGB1	9606.ENSP00000257566	9606.ENSP00000379350	0	0	0	0	0.066	0	0	0.153	0.175
TBX3	HDAC4	9606.ENSP00000257566	9606.ENSP00000264606	0	0	0	0	0	0.176	0	0	0.176
TBX3	HNRNPK	9606.ENSP00000257566	9606.ENSP00000365439	0	0	0	0	0	0.143	0	0.081	0.179
TBX3	AR	9606.ENSP00000257566	9606.ENSP00000363822	0	0	0	0	0.065	0.102	0	0.113	0.190
TBX3	MUC16	9606.ENSP00000257566	9606.ENSP00000381008	0	0	0	0	0	0	0	0.190	0.190
TBX3	KCNH2	9606.ENSP00000257566	9606.ENSP00000262186	0	0	0	0	0	0	0	0.191	0.191
TBX3	LAMA1	9606.ENSP00000257566	9606.ENSP00000374309	0	0	0	0	0.085	0	0	0.163	0.202
TBX3	VEGFA	9606.ENSP00000257566	9606.ENSP00000478570	0	0	0	0	0.076	0	0	0.173	0.203
TBX3	COL1A2	9606.ENSP00000257566	9606.ENSP00000297268	0	0	0	0	0.123	0.061	0	0.115	0.208
TBX3	ITGA6	9606.ENSP00000257566	9606.ENSP00000386896	0	0	0	0	0	0	0	0.209	0.209
TBX3	SPINK1	9606.ENSP00000257566	9606.ENSP00000296695	0	0	0	0	0	0	0	0.211	0.211
TBX3	MDM2	9606.ENSP00000257566	9606.ENSP00000258149	0	0	0	0	0	0	0	0.222	0.222
TBX3	TERT	9606.ENSP00000257566	9606.ENSP00000309572	0	0	0	0	0	0.076	0	0.193	0.222
TBX3	GLUL	9606.ENSP00000257566	9606.ENSP00000307900	0	0	0	0	0.062	0	0	0.208	0.225
TBX3	LECT2	9606.ENSP00000257566	9606.ENSP00000274507	0	0	0	0	0	0	0	0.235	0.235
TBX3	ALB	9606.ENSP00000257566	9606.ENSP00000295897	0	0	0	0	0.066	0	0	0.219	0.239
TBX3	DAB2	9606.ENSP00000257566	9606.ENSP00000313391	0	0	0	0	0.088	0	0	0.210	0.248
TBX3	BAZ1B	9606.ENSP00000257566	9606.ENSP00000342434	0	0	0	0	0	0.140	0	0.171	0.257
TBX3	KRT19	9606.ENSP00000257566	9606.ENSP00000355124	0	0	0	0	0.098	0	0	0.217	0.263
TBX3	EPCAM	9606.ENSP00000257566	9606.ENSP00000263735	0	0	0	0	0.062	0	0	0.273	0.288
TBX3	MAP2K4	9606.ENSP00000257566	9606.ENSP00000410402	0	0	0	0	0	0	0	0.294	0.294
TBX3	LGR5	9606.ENSP00000257566	9606.ENSP00000266674	0	0	0	0	0.071	0.056	0	0.261	0.295
TBX3	KMT2D	9606.ENSP00000257566	9606.ENSP00000301067	0	0	0	0	0.062	0.094	0	0.246	0.303
TBX3	XPO1	9606.ENSP00000257566	9606.ENSP00000384863	0	0	0	0	0	0	0	0.317	0.317
TBX3	CDKN1A	9606.ENSP00000257566	9606.ENSP00000384849	0	0	0	0	0	0	0	0.321	0.321
TBX3	WNT10A	9606.ENSP00000257566	9606.ENSP00000258411	0	0	0	0	0	0.140	0	0.244	0.322
TBX3	ARID1A	9606.ENSP00000257566	9606.ENSP00000320485	0	0	0	0	0	0.070	0	0.302	0.323
TBX3	FAT4	9606.ENSP00000257566	9606.ENSP00000377862	0	0	0	0	0.076	0.056	0	0.290	0.326
TBX3	ESRP1	9606.ENSP00000257566	9606.ENSP00000405738	0	0	0	0	0	0	0	0.340	0.340
TBX3	PROM1	9606.ENSP00000257566	9606.ENSP00000426809	0	0	0	0	0	0	0	0.353	0.353
TBX3	EGFR	9606.ENSP00000257566	9606.ENSP00000275493	0	0	0	0	0.175	0	0	0.251	0.355
TBX3	TP53	9606.ENSP00000257566	9606.ENSP00000269305	0	0	0	0	0	0	0	0.400	0.400
TBX3	AXIN2	9606.ENSP00000257566	9606.ENSP00000302625	0	0	0	0	0	0	0	0.406	0.406
TBX3	PROX1	9606.ENSP00000257566	9606.ENSP00000355925	0	0	0	0	0.056	0	0	0.402	0.411
TBX3	RB1	9606.ENSP00000257566	9606.ENSP00000267163	0	0	0	0	0	0.144	0	0.343	0.414
TBX3	CDKN2A	9606.ENSP00000257566	9606.ENSP00000418915	0	0	0	0	0.065	0.078	0	0.391	0.429
TBX3	NCOR1	9606.ENSP00000257566	9606.ENSP00000268712	0	0	0	0	0	0.243	0	0.279	0.430
TBX3	LEFTY1	9606.ENSP00000257566	9606.ENSP00000272134	0	0	0	0	0	0.059	0	0.493	0.502
TBX3	MYC	9606.ENSP00000257566	9606.ENSP00000479618	0	0	0	0	0.062	0.100	0	0.469	0.512
TBX3	CTNNB1	9606.ENSP00000257566	9606.ENSP00000344456	0	0	0	0	0	0.110	0	0.476	0.514
TBX3	GATA3	9606.ENSP00000257566	9606.ENSP00000368632	0	0	0	0	0.072	0.119	0	0.476	0.534
TBXA2R	GAPDH	9606.ENSP00000393333	9606.ENSP00000229239	0	0	0	0	0	0	0	0.151	0.151
